,Id,Use,Cat,Bird
7797,training_bird_199,Train,0,1
7798,training_bird_19901,Train,0,1
7799,training_bird_19902,Train,0,1
7800,training_bird_19906,Train,0,1
7801,training_bird_19907,Train,0,1
7802,training_bird_1991,Train,0,1
7803,training_bird_19910,Train,0,1
7804,training_bird_19916,Train,0,1
7805,training_bird_1993,Train,0,1
7806,training_bird_19934,Train,0,1
7807,training_bird_19935,Train,0,1
7808,training_bird_19936,Train,0,1
7809,training_bird_19938,Train,0,1
7810,training_bird_19939,Train,0,1
7811,training_bird_19942,Train,0,1
7812,training_bird_19947,Train,0,1
7813,training_bird_19949,Train,0,1
7814,training_bird_19954,Train,0,1
7815,training_bird_19957,Train,0,1
7816,training_bird_19962,Train,0,1
7817,training_bird_19963,Train,0,1
7818,training_bird_19969,Train,0,1
7819,training_bird_19974,Train,0,1
7820,training_bird_19977,Train,0,1
7821,training_bird_19979,Train,0,1
7822,training_bird_19980,Train,0,1
7823,training_bird_19987,Train,0,1
7824,training_bird_19994,Train,0,1
7825,training_bird_200,Train,0,1
7826,training_bird_2000,Train,0,1
7827,training_bird_20005,Train,0,1
7828,training_bird_20015,Train,0,1
7829,training_bird_20026,Train,0,1
7830,training_bird_20031,Train,0,1
7831,training_bird_20033,Train,0,1
7832,training_bird_20039,Train,0,1
7833,training_bird_20048,Train,0,1
7834,training_bird_20066,Train,0,1
7835,training_bird_20080,Train,0,1
7836,training_bird_20083,Train,0,1
7837,training_bird_20088,Train,0,1
7838,training_bird_2009,Train,0,1
7839,training_bird_20092,Train,0,1
7840,training_bird_20099,Train,0,1
7841,training_bird_201,Train,0,1
7842,training_bird_20106,Train,0,1
7843,training_bird_20114,Train,0,1
7844,training_bird_20117,Train,0,1
7845,training_bird_20121,Train,0,1
7846,training_bird_20123,Train,0,1
7847,training_bird_2013,Train,0,1
7848,training_bird_2014,Train,0,1
7849,training_bird_20148,Train,0,1
7850,training_bird_20149,Train,0,1
7851,training_bird_20156,Train,0,1
7852,training_bird_20163,Train,0,1
7853,training_bird_20164,Train,0,1
7854,training_bird_20168,Train,0,1
7855,training_bird_20188,Train,0,1
7856,training_bird_2019,Train,0,1
7857,training_bird_20192,Train,0,1
7858,training_bird_20195,Train,0,1
7859,training_bird_20197,Train,0,1
7860,training_bird_2020,Train,0,1
7861,training_bird_2021,Train,0,1
7862,training_bird_20213,Train,0,1
7863,training_bird_20220,Train,0,1
7864,training_bird_20223,Train,0,1
7865,training_bird_20224,Train,0,1
7866,training_bird_20227,Train,0,1
7867,training_bird_20239,Train,0,1
7868,training_bird_2024,Train,0,1
7869,training_bird_20243,Train,0,1
7870,training_bird_20244,Train,0,1
7871,training_bird_20245,Train,0,1
7872,training_bird_20247,Train,0,1
7873,training_bird_20248,Train,0,1
7874,training_bird_2026,Train,0,1
7875,training_bird_20268,Train,0,1
7876,training_bird_20269,Train,0,1
7877,training_bird_2027,Train,0,1
7878,training_bird_20271,Train,0,1
7879,training_bird_20272,Train,0,1
7880,training_bird_20289,Train,0,1
7881,training_bird_2030,Train,0,1
7882,training_bird_20305,Train,0,1
7883,training_bird_20310,Train,0,1
7884,training_bird_20313,Train,0,1
7885,training_bird_20327,Train,0,1
7886,training_bird_20330,Train,0,1
7887,training_bird_20331,Train,0,1
7888,training_bird_20337,Train,0,1
7889,training_bird_20345,Train,0,1
7890,training_bird_20348,Train,0,1
7891,training_bird_20352,Train,0,1
7892,training_bird_20354,Train,0,1
7893,training_bird_20358,Train,0,1
7894,training_bird_20366,Train,0,1
7895,training_bird_2037,Train,0,1
7896,training_bird_20375,Train,0,1
7897,training_bird_20377,Train,0,1
7898,training_bird_2038,Train,0,1
7899,training_bird_20383,Train,0,1
7900,training_bird_20388,Train,0,1
7901,training_bird_20392,Train,0,1
7902,training_bird_20395,Train,0,1
7903,training_bird_204,Train,0,1
7904,training_bird_2040,Train,0,1
7905,training_bird_20407,Train,0,1
7906,training_bird_20408,Train,0,1
7907,training_bird_20410,Train,0,1
7908,training_bird_20411,Train,0,1
7909,training_bird_20418,Train,0,1
7910,training_bird_20425,Train,0,1
7911,training_bird_20431,Train,0,1
7912,training_bird_20432,Train,0,1
7913,training_bird_20433,Train,0,1
7914,training_bird_20444,Train,0,1
7915,training_bird_2046,Train,0,1
7916,training_bird_20462,Train,0,1
7917,training_bird_20464,Train,0,1
7918,training_bird_20468,Train,0,1
7919,training_bird_2047,Train,0,1
7920,training_bird_20470,Train,0,1
7921,training_bird_20473,Train,0,1
7922,training_bird_20478,Train,0,1
7923,training_bird_2048,Train,0,1
7924,training_bird_20480,Train,0,1
7925,training_bird_20481,Train,0,1
7926,training_bird_2049,Train,0,1
7927,training_bird_20491,Train,0,1
7928,training_bird_20500,Train,0,1
7929,training_bird_20505,Train,0,1
7930,training_bird_20517,Train,0,1
7931,training_bird_20522,Train,0,1
7932,training_bird_20549,Train,0,1
7933,training_bird_20558,Train,0,1
7934,training_bird_20563,Train,0,1
7935,training_bird_20570,Train,0,1
7936,training_bird_20573,Train,0,1
7937,training_bird_20574,Train,0,1
7938,training_bird_20579,Train,0,1
7939,training_bird_20582,Train,0,1
7940,training_bird_20583,Train,0,1
7941,training_bird_20594,Train,0,1
7942,training_bird_20597,Train,0,1
7943,training_bird_20598,Train,0,1
7944,training_bird_20602,Train,0,1
7945,training_bird_20613,Train,0,1
7946,training_bird_20624,Train,0,1
7947,training_bird_20625,Train,0,1
7948,training_bird_20628,Train,0,1
7949,training_bird_2065,Train,0,1
7950,training_bird_20651,Train,0,1
7951,training_bird_20657,Train,0,1
7952,training_bird_2066,Train,0,1
7953,training_bird_20680,Train,0,1
7954,training_bird_20686,Train,0,1
7955,training_bird_20694,Train,0,1
7956,training_bird_20695,Train,0,1
7957,training_bird_20699,Train,0,1
7958,training_bird_20708,Train,0,1
7959,training_bird_2072,Train,0,1
7960,training_bird_20722,Train,0,1
7961,training_bird_20726,Train,0,1
7962,training_bird_20738,Train,0,1
7963,training_bird_2074,Train,0,1
7964,training_bird_20740,Train,0,1
7965,training_bird_20755,Train,0,1
7966,training_bird_20762,Train,0,1
7967,training_bird_20763,Train,0,1
7968,training_bird_20774,Train,0,1
7969,training_bird_20778,Train,0,1
7970,training_bird_20779,Train,0,1
7971,training_bird_20784,Train,0,1
7972,training_bird_20790,Train,0,1
7973,training_bird_20803,Train,0,1
7974,training_bird_20804,Train,0,1
7975,training_bird_20809,Train,0,1
7976,training_bird_20811,Train,0,1
7977,training_bird_20814,Train,0,1
7978,training_bird_20820,Train,0,1
7979,training_bird_20827,Train,0,1
7980,training_bird_20829,Train,0,1
7981,training_bird_20839,Train,0,1
7982,training_bird_20841,Train,0,1
7983,training_bird_20842,Train,0,1
7984,training_bird_20855,Train,0,1
7985,training_bird_20860,Train,0,1
7986,training_bird_20866,Train,0,1
7987,training_bird_2087,Train,0,1
7988,training_bird_20876,Train,0,1
7989,training_bird_20879,Train,0,1
7990,training_bird_20881,Train,0,1
7991,training_bird_20887,Train,0,1
7992,training_bird_20902,Train,0,1
7993,training_bird_20917,Train,0,1
7994,training_bird_20925,Train,0,1
7995,training_bird_20926,Train,0,1
7996,training_bird_20928,Train,0,1
7997,training_bird_2093,Train,0,1
7998,training_bird_20936,Train,0,1
7999,training_bird_20946,Train,0,1
8000,training_bird_20948,Train,0,1
8001,training_bird_20949,Train,0,1
8002,training_bird_2095,Train,0,1
8003,training_bird_20950,Train,0,1
8004,training_bird_20951,Train,0,1
8005,training_bird_20959,Train,0,1
8006,training_bird_20966,Train,0,1
8007,training_bird_20968,Train,0,1
8008,training_bird_20975,Train,0,1
8009,training_bird_20989,Train,0,1
8010,training_bird_20994,Train,0,1
8011,training_bird_20997,Train,0,1
8012,training_bird_20999,Train,0,1
8013,training_bird_21001,Train,0,1
8014,training_bird_21004,Train,0,1
8015,training_bird_21007,Train,0,1
8016,training_bird_21012,Train,0,1
8017,training_bird_21013,Train,0,1
8018,training_bird_21023,Train,0,1
8019,training_bird_21031,Train,0,1
8020,training_bird_21032,Train,0,1
8021,training_bird_21036,Train,0,1
8022,training_bird_21043,Train,0,1
8023,training_bird_21050,Train,0,1
8024,training_bird_21053,Train,0,1
8025,training_bird_21054,Train,0,1
8026,training_bird_21055,Train,0,1
8027,training_bird_21070,Train,0,1
8028,training_bird_21074,Train,0,1
8029,training_bird_21077,Train,0,1
8030,training_bird_2108,Train,0,1
8031,training_bird_21082,Train,0,1
8032,training_bird_21086,Train,0,1
8033,training_bird_21087,Train,0,1
8034,training_bird_21105,Train,0,1
8035,training_bird_21109,Train,0,1
8036,training_bird_21111,Train,0,1
8037,training_bird_21122,Train,0,1
8038,training_bird_21128,Train,0,1
8039,training_bird_21132,Train,0,1
8040,training_bird_21137,Train,0,1
8041,training_bird_21142,Train,0,1
8042,training_bird_21146,Train,0,1
8043,training_bird_21158,Train,0,1
8044,training_bird_21159,Train,0,1
8045,training_bird_21170,Train,0,1
8046,training_bird_21171,Train,0,1
8047,training_bird_21172,Train,0,1
8048,training_bird_21174,Train,0,1
8049,training_bird_21176,Train,0,1
8050,training_bird_2118,Train,0,1
8051,training_bird_21185,Train,0,1
8052,training_bird_21191,Train,0,1
8053,training_bird_21198,Train,0,1
8054,training_bird_21199,Train,0,1
8055,training_bird_21211,Train,0,1
8056,training_bird_21213,Train,0,1
8057,training_bird_21214,Train,0,1
8058,training_bird_21218,Train,0,1
8059,training_bird_21223,Train,0,1
8060,training_bird_2124,Train,0,1
8061,training_bird_21247,Train,0,1
8062,training_bird_21264,Train,0,1
8063,training_bird_21276,Train,0,1
8064,training_bird_2128,Train,0,1
8065,training_bird_21300,Train,0,1
8066,training_bird_21301,Train,0,1
8067,training_bird_21303,Train,0,1
8068,training_bird_21315,Train,0,1
8069,training_bird_21326,Train,0,1
8070,training_bird_21327,Train,0,1
8071,training_bird_21335,Train,0,1
8072,training_bird_21338,Train,0,1
8073,training_bird_21344,Train,0,1
8074,training_bird_21347,Train,0,1
8075,training_bird_21360,Train,0,1
8076,training_bird_21365,Train,0,1
8077,training_bird_21378,Train,0,1
8078,training_bird_21380,Train,0,1
8079,training_bird_21381,Train,0,1
8080,training_bird_21386,Train,0,1
8081,training_bird_21400,Train,0,1
8082,training_bird_21414,Train,0,1
8083,training_bird_2142,Train,0,1
8084,training_bird_21424,Train,0,1
8085,training_bird_21428,Train,0,1
8086,training_bird_21440,Train,0,1
8087,training_bird_2145,Train,0,1
8088,training_bird_21466,Train,0,1
8089,training_bird_21479,Train,0,1
8090,training_bird_2148,Train,0,1
8091,training_bird_21480,Train,0,1
8092,training_bird_21485,Train,0,1
8093,training_bird_21490,Train,0,1
8094,training_bird_21494,Train,0,1
8095,training_bird_21508,Train,0,1
8096,training_bird_21510,Train,0,1
8097,training_bird_21514,Train,0,1
8098,training_bird_21516,Train,0,1
8099,training_bird_21518,Train,0,1
8100,training_bird_21523,Train,0,1
8101,training_bird_21545,Train,0,1
8102,training_bird_21566,Train,0,1
8103,training_bird_21569,Train,0,1
8104,training_bird_21572,Train,0,1
8105,training_bird_21574,Train,0,1
8106,training_bird_21577,Train,0,1
8107,training_bird_21578,Train,0,1
8108,training_bird_21580,Train,0,1
8109,training_bird_21582,Train,0,1
8110,training_bird_21589,Train,0,1
8111,training_bird_2159,Train,0,1
8112,training_bird_21594,Train,0,1
8113,training_bird_21624,Train,0,1
8114,training_bird_21629,Train,0,1
8115,training_bird_21634,Train,0,1
8116,training_bird_21651,Train,0,1
8117,training_bird_21652,Train,0,1
8118,training_bird_21657,Train,0,1
8119,training_bird_2166,Train,0,1
8120,training_bird_21695,Train,0,1
8121,training_bird_21697,Train,0,1
8122,training_bird_217,Train,0,1
8123,training_bird_21707,Train,0,1
8124,training_bird_21711,Train,0,1
8125,training_bird_21714,Train,0,1
8126,training_bird_21722,Train,0,1
8127,training_bird_21723,Train,0,1
8128,training_bird_21727,Train,0,1
8129,training_bird_21733,Train,0,1
8130,training_bird_2174,Train,0,1
8131,training_bird_21740,Train,0,1
8132,training_bird_21741,Train,0,1
8133,training_bird_21743,Train,0,1
8134,training_bird_2175,Train,0,1
8135,training_bird_21759,Train,0,1
8136,training_bird_21771,Train,0,1
8137,training_bird_21774,Train,0,1
8138,training_bird_21775,Train,0,1
8139,training_bird_21779,Train,0,1
8140,training_bird_21789,Train,0,1
8141,training_bird_21793,Train,0,1
8142,training_bird_21795,Train,0,1
8143,training_bird_21798,Train,0,1
8144,training_bird_21800,Train,0,1
8145,training_bird_21801,Train,0,1
8146,training_bird_21802,Train,0,1
8147,training_bird_21804,Train,0,1
8148,training_bird_21815,Train,0,1
8149,training_bird_21831,Train,0,1
8150,training_bird_21832,Train,0,1
8151,training_bird_21845,Train,0,1
8152,training_bird_21855,Train,0,1
8153,training_bird_21871,Train,0,1
8154,training_bird_21874,Train,0,1
8155,training_bird_21876,Train,0,1
8156,training_bird_2188,Train,0,1
8157,training_bird_21882,Train,0,1
8158,training_bird_21887,Train,0,1
8159,training_bird_21893,Train,0,1
8160,training_bird_219,Train,0,1
8161,training_bird_21900,Train,0,1
8162,training_bird_21901,Train,0,1
8163,training_bird_21908,Train,0,1
8164,training_bird_21911,Train,0,1
8165,training_bird_21912,Train,0,1
8166,training_bird_21914,Train,0,1
8167,training_bird_21921,Train,0,1
8168,training_bird_2193,Train,0,1
8169,training_bird_21930,Train,0,1
8170,training_bird_21937,Train,0,1
8171,training_bird_21950,Train,0,1
8172,training_bird_21952,Train,0,1
8173,training_bird_21954,Train,0,1
8174,training_bird_21955,Train,0,1
8175,training_bird_21970,Train,0,1
8176,training_bird_21971,Train,0,1
8177,training_bird_21979,Train,0,1
8178,training_bird_21981,Train,0,1
8179,training_bird_21990,Train,0,1
8180,training_bird_21992,Train,0,1
8181,training_bird_21993,Train,0,1
8182,training_bird_21998,Train,0,1
8183,training_bird_2200,Train,0,1
8184,training_bird_22000,Train,0,1
8185,training_bird_22007,Train,0,1
8186,training_bird_22010,Train,0,1
8187,training_bird_22023,Train,0,1
8188,training_bird_22024,Train,0,1
8189,training_bird_22026,Train,0,1
8190,training_bird_22045,Train,0,1
8191,training_bird_22056,Train,0,1
8192,training_bird_22058,Train,0,1
8193,training_bird_2206,Train,0,1
8194,training_bird_22069,Train,0,1
8195,training_bird_2207,Train,0,1
8196,training_bird_22079,Train,0,1
8197,training_bird_22086,Train,0,1
8198,training_bird_22099,Train,0,1
8199,training_bird_2210,Train,0,1
8200,training_bird_22101,Train,0,1
8201,training_bird_22106,Train,0,1
8202,training_bird_22108,Train,0,1
8203,training_bird_22109,Train,0,1
8204,training_bird_22110,Train,0,1
8205,training_bird_22113,Train,0,1
8206,training_bird_22115,Train,0,1
8207,training_bird_22118,Train,0,1
8208,training_bird_2212,Train,0,1
8209,training_bird_2213,Train,0,1
8210,training_bird_22133,Train,0,1
8211,training_bird_22134,Train,0,1
8212,training_bird_22144,Train,0,1
8213,training_bird_22147,Train,0,1
8214,training_bird_22153,Train,0,1
8215,training_bird_22157,Train,0,1
8216,training_bird_22168,Train,0,1
8217,training_bird_22173,Train,0,1
8218,training_bird_22178,Train,0,1
8219,training_bird_22179,Train,0,1
8220,training_bird_22190,Train,0,1
8221,training_bird_22206,Train,0,1
8222,training_bird_22208,Train,0,1
8223,training_bird_22210,Train,0,1
8224,training_bird_22211,Train,0,1
8225,training_bird_22213,Train,0,1
8226,training_bird_22214,Train,0,1
8227,training_bird_22219,Train,0,1
8228,training_bird_22221,Train,0,1
8229,training_bird_2223,Train,0,1
8230,training_bird_22230,Train,0,1
8231,training_bird_22231,Train,0,1
8232,training_bird_22233,Train,0,1
8233,training_bird_22237,Train,0,1
8234,training_bird_22245,Train,0,1
8235,training_bird_22253,Train,0,1
8236,training_bird_22254,Train,0,1
8237,training_bird_22262,Train,0,1
8238,training_bird_22264,Train,0,1
8239,training_bird_22269,Train,0,1
8240,training_bird_2227,Train,0,1
8241,training_bird_22270,Train,0,1
8242,training_bird_22272,Train,0,1
8243,training_bird_22273,Train,0,1
8244,training_bird_22274,Train,0,1
8245,training_bird_22288,Train,0,1
8246,training_bird_22289,Train,0,1
8247,training_bird_22290,Train,0,1
8248,training_bird_22301,Train,0,1
8249,training_bird_22303,Train,0,1
8250,training_bird_22309,Train,0,1
8251,training_bird_22311,Train,0,1
8252,training_bird_22321,Train,0,1
8253,training_bird_22324,Train,0,1
8254,training_bird_22325,Train,0,1
8255,training_bird_22336,Train,0,1
8256,training_bird_22337,Train,0,1
8257,training_bird_22344,Train,0,1
8258,training_bird_22347,Train,0,1
8259,training_bird_22360,Train,0,1
8260,training_bird_2237,Train,0,1
8261,training_bird_22371,Train,0,1
8262,training_bird_22372,Train,0,1
8263,training_bird_22376,Train,0,1
8264,training_bird_2238,Train,0,1
8265,training_bird_22387,Train,0,1
8266,training_bird_22393,Train,0,1
8267,training_bird_22401,Train,0,1
8268,training_bird_22406,Train,0,1
8269,training_bird_22410,Train,0,1
8270,training_bird_22416,Train,0,1
8271,training_bird_22428,Train,0,1
8272,training_bird_2243,Train,0,1
8273,training_bird_22431,Train,0,1
8274,training_bird_2244,Train,0,1
